2023-06-04 14:13:26.980,0,43,57
2023-06-04 14:13:27.024,0,47,65
2023-06-04 14:13:27.096,0,49,69
2023-06-04 14:13:27.129,0,51,70
2023-06-04 14:13:27.176,0,50,68
2023-06-04 14:13:27.250,0,50,73
2023-06-04 14:13:27.280,0,47,63
2023-06-04 14:13:27.328,0,43,58
2023-06-04 14:13:27.408,0,41,48
2023-06-04 14:13:27.440,0,39,47
2023-06-04 14:13:27.480,0,43,50
2023-06-04 14:13:27.553,0,42,52
2023-06-04 14:13:27.586,0,41,50
2023-06-04 14:13:27.631,0,44,61
2023-06-04 14:13:27.701,0,48,66
2023-06-04 14:13:27.737,0,49,67
2023-06-04 14:13:27.782,0,48,69
2023-06-04 14:13:27.833,0,51,65
2023-06-04 14:13:27.901,0,33,57
2023-06-04 14:13:27.933,0,40,47
2023-06-04 14:13:27.981,0,37,43
2023-06-04 14:13:28.068,0,35,39
2023-06-04 14:13:28.109,0,48,55
2023-06-04 14:13:28.186,0,36,35
2023-06-04 14:13:28.236,0,36,38
2023-06-04 14:13:28.285,0,35,40
2023-06-04 14:13:28.356,0,33,35
2023-06-04 14:13:28.393,0,34,36
2023-06-04 14:13:28.438,0,33,35
2023-06-04 14:13:28.524,0,36,35
2023-06-04 14:13:28.556,0,30,42
2023-06-04 14:13:28.591,0,35,45
2023-06-04 14:13:28.665,0,39,50
2023-06-04 14:13:28.701,0,42,55
2023-06-04 14:13:28.739,0,33,50
2023-06-04 14:13:28.816,0,42,50
2023-06-04 14:13:28.857,0,32,43
2023-06-04 14:13:28.893,0,31,37
2023-06-04 14:13:28.970,0,35,34
2023-06-04 14:13:29.008,0,32,36
2023-06-04 14:13:29.040,0,35,34
2023-06-04 14:13:29.095,0,35,36
2023-06-04 14:13:29.169,0,37,40
2023-06-04 14:13:29.200,0,39,44
2023-06-04 14:13:29.246,0,41,51
2023-06-04 14:13:29.333,0,42,57
2023-06-04 14:13:29.364,0,43,57
2023-06-04 14:13:29.445,0,45,57
2023-06-04 14:13:29.500,0,41,48
2023-06-04 14:13:29.548,0,35,41
2023-06-04 14:13:29.626,0,34,36
2023-06-04 14:13:29.657,0,56,37
2023-06-04 14:13:29.701,0,37,36
2023-06-04 14:13:29.773,0,34,37
2023-06-04 14:13:29.805,0,35,40
2023-06-04 14:13:29.852,0,36,46
2023-06-04 14:13:29.927,0,40,52
2023-06-04 14:13:29.966,0,40,53
2023-06-04 14:13:30.000,0,44,52
2023-06-04 14:13:30.084,0,40,53
2023-06-04 14:13:30.111,0,40,41
2023-06-04 14:13:30.150,0,38,42
2023-06-04 14:13:30.229,0,34,36
2023-06-04 14:13:30.261,0,32,36
2023-06-04 14:13:30.307,0,34,42
2023-06-04 14:13:30.383,0,33,39
2023-06-04 14:13:30.414,0,33,36
2023-06-04 14:13:30.456,0,34,36
2023-06-04 14:13:30.507,0,34,35
2023-06-04 14:13:30.626,0,31,28
2023-06-04 14:13:30.710,0,35,29
2023-06-04 14:13:30.760,0,35,33
2023-06-04 14:13:30.808,0,34,35
2023-06-04 14:13:30.886,0,36,39
2023-06-04 14:13:30.918,0,34,40
2023-06-04 14:13:30.961,0,37,44
2023-06-04 14:13:31.039,0,34,38
2023-06-04 14:13:31.080,0,35,33
2023-06-04 14:13:31.113,0,31,33
2023-06-04 14:13:31.190,0,39,30
2023-06-04 14:13:31.221,0,30,23
2023-06-04 14:13:31.265,0,34,29
2023-06-04 14:13:31.336,0,32,32
2023-06-04 14:13:31.373,0,33,31
2023-06-04 14:13:31.414,0,34,34
2023-06-04 14:13:31.496,0,34,40
2023-06-04 14:13:31.528,0,34,39
2023-06-04 14:13:31.569,0,36,37
2023-06-04 14:13:31.651,0,36,38
2023-06-04 14:13:31.688,0,37,31
2023-06-04 14:13:31.720,0,30,32
2023-06-04 14:13:31.795,0,35,33
2023-06-04 14:13:31.827,0,29,31
2023-06-04 14:13:31.869,0,29,31
2023-06-04 14:13:31.920,0,32,29
2023-06-04 14:13:32.002,0,31,35
2023-06-04 14:13:32.039,0,34,33
2023-06-04 14:13:32.121,0,35,41
2023-06-04 14:13:32.175,0,37,40
2023-06-04 14:13:32.225,0,38,41
2023-06-04 14:13:32.305,0,39,48
2023-06-04 14:13:32.337,0,34,34
2023-06-04 14:13:32.376,0,31,32
2023-06-04 14:13:32.464,0,32,30
2023-06-04 14:13:32.503,0,30,30
2023-06-04 14:13:32.576,0,26,33
2023-06-04 14:13:32.626,0,33,26
2023-06-04 14:13:32.678,0,31,35
2023-06-04 14:13:32.759,0,35,36
2023-06-04 14:13:32.788,0,38,39
2023-06-04 14:13:32.831,0,32,58
2023-06-04 14:13:32.913,0,36,38
2023-06-04 14:13:32.943,0,32,33
2023-06-04 14:13:32.981,0,31,30
2023-06-04 14:13:33.065,0,31,29
2023-06-04 14:13:33.101,0,32,31
2023-06-04 14:13:33.136,0,33,24
2023-06-04 14:13:33.184,0,27,29
2023-06-04 14:13:33.265,0,31,31
2023-06-04 14:13:33.305,0,39,36
2023-06-04 14:13:33.385,0,34,38
2023-06-04 14:13:33.436,0,34,38
2023-06-04 14:13:33.486,0,36,38
2023-06-04 14:13:33.588,0,30,33
2023-06-04 14:13:33.637,0,32,31
2023-06-04 14:13:33.717,0,26,29
2023-06-04 14:13:33.755,0,31,29
2023-06-04 14:13:33.788,0,32,28
2023-06-04 14:13:33.891,0,33,28
2023-06-04 14:13:33.941,0,34,29
2023-06-04 14:13:34.038,0,34,37
2023-06-04 14:13:34.092,0,32,37
2023-06-04 14:13:34.191,0,32,33
2023-06-04 14:13:34.243,0,32,30
2023-06-04 14:13:34.342,0,28,28
2023-06-04 14:13:34.393,0,23,47
2023-06-04 14:13:34.444,0,33,29
2023-06-04 14:13:34.546,0,34,31
2023-06-04 14:13:34.596,0,29,36
2023-06-04 14:13:34.698,0,36,41
2023-06-04 14:13:34.748,0,48,40
2023-06-04 14:13:34.833,0,38,41
2023-06-04 14:13:34.872,0,35,47
2023-06-04 14:13:34.973,0,32,28
2023-06-04 14:13:35.010,0,28,30
2023-06-04 14:13:35.051,0,30,28
2023-06-04 14:13:35.150,0,28,25
2023-06-04 14:13:35.199,0,34,22
2023-06-04 14:13:35.301,0,31,24
2023-06-04 14:13:35.353,0,30,28
2023-06-04 14:13:35.454,0,33,29
2023-06-04 14:13:35.504,0,30,26
2023-06-04 14:13:35.605,0,32,30
2023-06-04 14:13:35.656,0,28,32
2023-06-04 14:13:35.757,0,32,31
2023-06-04 14:13:35.808,0,32,30
2023-06-04 14:13:35.907,0,32,30
2023-06-04 14:13:35.957,0,32,32
2023-06-04 14:13:36.008,0,34,30
2023-06-04 14:13:36.109,0,33,33
2023-06-04 14:13:36.162,0,35,31
2023-06-04 14:13:36.261,0,33,29
2023-06-04 14:13:36.312,0,32,30
2023-06-04 14:13:36.394,0,32,28
2023-06-04 14:13:36.421,0,33,27
2023-06-04 14:13:36.464,0,37,29
2023-06-04 14:13:36.565,0,29,29
2023-06-04 14:13:36.613,0,29,30
2023-06-04 14:13:36.720,0,31,36
2023-06-04 14:13:36.767,0,33,30
2023-06-04 14:13:36.868,0,32,20
2023-06-04 14:13:36.913,0,31,29
2023-06-04 14:13:37.018,0,33,26
2023-06-04 14:13:37.070,0,30,29
2023-06-04 14:13:37.171,0,31,27
2023-06-04 14:13:37.221,0,33,28
2023-06-04 14:13:37.321,0,17,28
2023-06-04 14:13:37.371,0,31,29
2023-06-04 14:13:37.420,0,33,28
2023-06-04 14:13:37.524,0,32,30
2023-06-04 14:13:37.573,0,31,21
2023-06-04 14:13:37.675,0,32,29
2023-06-04 14:13:37.726,0,32,34
2023-06-04 14:13:37.828,0,32,30
2023-06-04 14:13:37.876,0,33,31
2023-06-04 14:13:37.979,0,31,29
2023-06-04 14:13:38.029,0,32,32
2023-06-04 14:13:38.130,0,31,26
2023-06-04 14:13:38.180,0,33,31
2023-06-04 14:13:38.282,0,32,32
2023-06-04 14:13:38.332,0,33,33
2023-06-04 14:13:38.432,0,31,31
2023-06-04 14:13:38.481,0,31,32
2023-06-04 14:13:38.583,0,38,32
2023-06-04 14:13:38.632,0,32,31
2023-06-04 14:13:38.684,0,47,31
2023-06-04 14:13:38.785,0,23,32
2023-06-04 14:13:38.836,0,31,37
2023-06-04 14:13:38.942,0,34,39
2023-06-04 14:13:38.986,0,35,42
2023-06-04 14:13:39.094,0,35,37
2023-06-04 14:13:39.139,0,36,33
2023-06-04 14:13:39.238,0,29,29
2023-06-04 14:13:39.290,0,36,30
2023-06-04 14:13:39.391,0,33,28
2023-06-04 14:13:39.441,0,34,35
2023-06-04 14:13:39.545,0,36,40
2023-06-04 14:13:39.592,0,36,41
2023-06-04 14:13:39.700,0,36,38
2023-06-04 14:13:39.742,0,34,33
2023-06-04 14:13:39.847,0,32,29
2023-06-04 14:13:39.895,0,31,32
2023-06-04 14:13:39.997,0,31,32
2023-06-04 14:13:40.046,0,33,35
2023-06-04 14:13:40.096,0,34,32
2023-06-04 14:13:40.205,0,39,43
2023-06-04 14:13:40.248,0,36,40
2023-06-04 14:13:40.349,0,35,35
2023-06-04 14:13:40.397,0,32,33
2023-06-04 14:13:40.507,0,33,30
2023-06-04 14:13:40.550,0,32,30
2023-06-04 14:13:40.664,0,32,28
2023-06-04 14:13:40.700,0,31,39
2023-06-04 14:13:40.805,0,38,42
2023-06-04 14:13:40.855,0,32,42
2023-06-04 14:13:40.959,0,36,42
2023-06-04 14:13:41.006,0,34,37
2023-06-04 14:13:41.108,0,31,30
2023-06-04 14:13:41.156,0,32,29
2023-06-04 14:13:41.265,0,34,35
2023-06-04 14:13:41.306,0,33,36
2023-06-04 14:13:41.416,0,36,47
2023-06-04 14:13:41.461,0,37,42
2023-06-04 14:13:41.511,0,35,40
2023-06-04 14:13:41.614,0,33,33
2023-06-04 14:13:41.661,0,33,31
2023-06-04 14:13:41.776,0,31,30
2023-06-04 14:13:41.813,0,35,33
2023-06-04 14:13:41.928,0,30,31
2023-06-04 14:13:41.963,0,31,29
2023-06-04 14:13:42.068,0,32,34
2023-06-04 14:13:42.117,0,32,30
2023-06-04 14:13:42.216,0,30,30
2023-06-04 14:13:42.266,0,34,30
2023-06-04 14:13:42.374,0,32,29
2023-06-04 14:13:42.420,0,30,27
2023-06-04 14:13:42.523,0,30,31
2023-06-04 14:13:42.571,0,30,26
2023-06-04 14:13:42.674,0,29,40
2023-06-04 14:13:42.722,0,30,28
2023-06-04 14:13:42.835,0,35,30
2023-06-04 14:13:42.870,0,34,30
2023-06-04 14:13:42.925,0,33,33
2023-06-04 14:13:43.034,0,30,29
2023-06-04 14:13:43.131,0,42,32
2023-06-04 14:13:43.175,0,30,27
2023-06-04 14:13:43.224,0,15,26
2023-06-04 14:13:43.331,0,32,28
2023-06-04 14:13:43.378,0,31,30
2023-06-04 14:13:43.483,0,33,32
2023-06-04 14:13:43.530,0,33,31
2023-06-04 14:13:43.645,0,31,58
2023-06-04 14:13:43.680,0,31,36
2023-06-04 14:13:43.787,0,30,26
2023-06-04 14:13:43.832,0,31,29
2023-06-04 14:13:43.947,0,33,28
2023-06-04 14:13:43.982,0,32,25
2023-06-04 14:13:44.090,0,32,36
2023-06-04 14:13:44.135,0,34,36
2023-06-04 14:13:44.236,0,29,41
2023-06-04 14:13:44.285,0,37,40
2023-06-04 14:13:44.336,0,35,40
2023-06-04 14:13:44.441,0,33,36
2023-06-04 14:13:44.486,0,33,27
2023-06-04 14:13:44.595,0,36,29
2023-06-04 14:13:44.641,0,29,29
2023-06-04 14:13:44.741,0,31,31
2023-06-04 14:13:44.788,0,18,31
2023-06-04 14:13:44.914,0,30,30
2023-06-04 14:13:44.949,0,34,29
2023-06-04 14:13:45.054,0,29,27
2023-06-04 14:13:45.097,0,30,26
2023-06-04 14:13:45.215,0,29,24
2023-06-04 14:13:45.246,0,30,30
2023-06-04 14:13:45.358,0,31,33
2023-06-04 14:13:45.397,0,29,31
2023-06-04 14:13:45.502,0,29,33
2023-06-04 14:13:45.549,0,31,31
2023-06-04 14:13:45.598,0,28,28
2023-06-04 14:13:45.706,0,21,26
2023-06-04 14:13:45.748,0,31,27
2023-06-04 14:13:45.866,0,28,26
2023-06-04 14:13:45.901,0,29,26
2023-06-04 14:13:46.008,0,31,29
2023-06-04 14:13:46.055,0,28,32
2023-06-04 14:13:46.168,0,30,34
2023-06-04 14:13:46.206,0,32,35
2023-06-04 14:13:46.321,0,34,37
2023-06-04 14:13:46.359,0,30,29
2023-06-04 14:13:46.481,0,28,28
2023-06-04 14:13:46.521,0,30,29
2023-06-04 14:13:46.633,0,31,27
2023-06-04 14:13:46.672,0,29,29
2023-06-04 14:13:46.785,0,29,27
2023-06-04 14:13:46.816,0,30,27
2023-06-04 14:13:46.938,0,28,25
2023-06-04 14:13:46.975,0,26,24
2023-06-04 14:13:47.094,0,27,26
2023-06-04 14:13:47.124,0,29,20
2023-06-04 14:13:47.252,0,29,30
2023-06-04 14:13:47.283,0,31,32
2023-06-04 14:13:47.420,0,33,37
2023-06-04 14:13:47.466,0,33,34
2023-06-04 14:13:47.578,0,36,44
2023-06-04 14:13:47.622,0,32,31
2023-06-04 14:13:47.741,0,29,36
2023-06-04 14:13:47.772,0,29,30
2023-06-04 14:13:47.893,0,31,22
2023-06-04 14:13:47.924,0,31,26
2023-06-04 14:13:48.037,0,32,34
2023-06-04 14:13:48.069,0,40,37
2023-06-04 14:13:48.122,0,34,41
2023-06-04 14:13:48.243,0,35,48
2023-06-04 14:13:48.374,0,35,74
2023-06-04 14:13:48.425,0,33,40
2023-06-04 14:13:48.544,0,30,34
2023-06-04 14:13:48.677,0,32,43
2023-06-04 14:13:48.728,0,31,39
2023-06-04 14:13:48.844,0,34,50
2023-06-04 14:13:48.881,0,35,41
2023-06-04 14:13:48.997,0,35,46
2023-06-04 14:13:49.031,0,35,40
2023-06-04 14:13:49.153,0,32,36
2023-06-04 14:13:49.194,0,32,37
2023-06-04 14:13:49.325,0,32,37
2023-06-04 14:13:49.357,0,33,44
2023-06-04 14:13:49.483,0,33,34
2023-06-04 14:13:49.615,0,33,38
2023-06-04 14:13:49.657,0,34,40
2023-06-04 14:13:49.788,0,34,37
2023-06-04 14:13:49.838,0,32,40
2023-06-04 14:13:49.964,0,33,37
2023-06-04 14:13:50.091,0,32,28
2023-06-04 14:13:50.142,0,30,32
2023-06-04 14:13:50.263,0,31,31
2023-06-04 14:13:50.296,0,33,34
2023-06-04 14:13:50.419,0,34,40
2023-06-04 14:13:50.459,0,34,44
2023-06-04 14:13:50.597,0,33,43
2023-06-04 14:13:50.724,0,31,26
2023-06-04 14:13:50.753,0,32,33
2023-06-04 14:13:50.880,0,31,31
2023-06-04 14:13:50.920,0,34,34
2023-06-04 14:13:51.051,0,34,39
2023-06-04 14:13:51.101,0,36,41
2023-06-04 14:13:51.250,0,35,36
2023-06-04 14:13:51.391,0,31,30
2023-06-04 14:13:51.522,0,30,29
2023-06-04 14:13:51.563,0,29,25
2023-06-04 14:13:51.706,0,32,40
2023-06-04 14:13:51.840,0,36,48
2023-06-04 14:13:51.881,0,35,47
2023-06-04 14:13:52.015,0,36,43
2023-06-04 14:13:52.157,0,31,33
2023-06-04 14:13:52.312,0,38,37
2023-06-04 14:13:52.460,0,37,46
2023-06-04 14:13:52.513,0,33,45
2023-06-04 14:13:52.652,0,36,41
2023-06-04 14:13:52.794,0,32,32
2023-06-04 14:13:52.930,0,22,34
2023-06-04 14:13:52.970,0,32,33
2023-06-04 14:13:53.119,0,40,39
2023-06-04 14:13:53.270,0,34,40
2023-06-04 14:13:53.422,0,30,34
2023-06-04 14:13:53.574,0,30,40
2023-06-04 14:13:53.623,0,30,30
2023-06-04 14:13:53.775,0,33,32
2023-06-04 14:13:53.927,0,32,35
2023-06-04 14:13:54.077,0,32,32
2023-06-04 14:13:54.229,0,48,30
2023-06-04 14:13:54.382,0,31,30
2023-06-04 14:13:54.531,0,29,30
2023-06-04 14:13:54.685,0,17,28
2023-06-04 14:13:54.836,0,21,26
2023-06-04 14:13:54.988,0,59,22
2023-06-04 14:13:55.037,0,39,27
2023-06-04 14:13:55.187,0,29,36
2023-06-04 14:13:55.340,0,29,29
2023-06-04 14:13:55.491,0,29,28
2023-06-04 14:13:55.643,0,28,30
2023-06-04 14:13:55.794,0,30,31
2023-06-04 14:13:55.946,0,29,30
2023-06-04 14:13:56.097,0,30,28
2023-06-04 14:13:56.255,0,28,29
2023-06-04 14:13:56.400,0,30,32
2023-06-04 14:13:56.450,0,28,28
2023-06-04 14:13:56.604,0,31,30
2023-06-04 14:13:56.762,0,30,32
2023-06-04 14:13:56.904,0,30,28
2023-06-04 14:13:57.068,0,33,26
2023-06-04 14:13:57.220,0,29,28
2023-06-04 14:13:57.371,0,29,27
2023-06-04 14:13:57.534,0,28,29
2023-06-04 14:13:57.685,0,30,28
2023-06-04 14:13:57.836,0,29,36
2023-06-04 14:13:57.993,0,30,21
2023-06-04 14:13:58.146,0,34,29
2023-06-04 14:13:58.317,0,30,37
2023-06-04 14:13:58.489,0,30,26
2023-06-04 14:13:58.642,0,13,27
2023-06-04 14:13:58.795,0,29,25
2023-06-04 14:13:58.947,0,31,24
2023-06-04 14:13:59.107,0,27,24
2023-06-04 14:13:59.274,0,27,26
2023-06-04 14:13:59.441,0,31,24
2023-06-04 14:13:59.608,0,29,24
2023-06-04 14:13:59.782,0,30,26
2023-06-04 14:13:59.942,0,28,36
2023-06-04 14:14:00.110,0,30,24
2023-06-04 14:14:00.267,0,23,30
2023-06-04 14:14:00.438,0,29,28
2023-06-04 14:14:00.600,0,30,22
2023-06-04 14:14:00.757,0,33,16
2023-06-04 14:14:00.941,0,30,28
2023-06-04 14:14:01.110,0,31,31
2023-06-04 14:14:01.277,0,28,25
2023-06-04 14:14:01.447,0,29,24
2023-06-04 14:14:01.614,0,29,26
2023-06-04 14:14:01.800,0,32,27
2023-06-04 14:14:01.972,1,29,14

